rainfall_1h,rainfall_3h,rainfall_24h,humidity,temperature,wind_speed,month,is_rainy_season,elevation_m,distance_to_river_km,soil_type_encoded,rain_intensity,rain_persistence,saturation_index,drainage_score,heat_humidity,city_risk,label
93.886,121.385,261.679,41.66,37.34,16.31,4,0,666.454,1.3226,0,93.886,40.4616,0.4166,0.55,15.556,0.6,siaga
20.222,50.061,180.313,92.6,4.84,27.96,11,0,543.731,0.9168,1,20.222,16.6871,0.926,1.0,4.479,0.45,waspada
3.134,5.131,11.317,44.58,22.03,6.14,12,0,851.724,0.2574,3,3.134,1.7105,0.4458,0.75,9.822,0.55,aman
0.0,0.0,0.0,86.14,33.4,20.45,1,0,666.798,1.2801,2,0.0,0.0,0.8614,1.0,28.769,0.4,waspada
0.0,0.0,0.0,81.73,34.36,6.15,9,1,631.746,1.1826,1,0.0,0.0,0.8173,0.55,28.079,0.2,waspada
7.22,21.104,104.547,50.1,36.04,21.19,7,1,540.892,0.8462,2,7.22,7.0348,0.501,0.85,18.053,0.35,waspada
6.533,17.598,68.913,46.04,33.46,17.82,1,0,299.351,0.05,1,6.533,5.8661,0.4604,0.75,15.407,0.35,waspada
0.0,0.0,0.0,77.26,15.71,22.84,5,0,306.418,0.3088,3,0.0,0.0,0.7726,0.85,12.134,0.55,waspada
0.0,0.0,0.0,30.25,29.63,10.76,1,0,744.958,1.763,3,0.0,0.0,0.3025,0.35,8.962,0.75,waspada
0.0,0.0,0.0,88.21,37.98,22.89,4,0,558.965,0.2352,2,0.0,0.0,0.8821,1.0,33.503,0.5,waspada
0.0,0.0,0.0,96.81,20.67,0.14,7,1,502.536,0.05,1,0.0,0.0,0.9681,0.55,20.01,0.5,waspada
60.666,124.87,387.714,91.86,16.59,34.85,10,0,587.489,0.2582,0,60.666,41.6234,0.9186,0.85,15.242,0.25,siaga
0.0,0.0,0.0,97.74,23.65,25.34,12,0,1058.914,1.0745,3,0.0,0.0,0.9774,0.85,23.117,0.35,waspada
44.376,69.523,177.718,37.41,18.24,0.19,6,1,433.486,1.2232,2,44.376,23.1742,0.3741,0.75,6.825,0.85,waspada
17.43,32.998,79.755,46.36,23.79,12.27,5,0,320.658,1.2097,1,17.43,10.9992,0.4636,0.75,11.028,0.4,waspada
2.691,5.642,25.814,82.85,29.62,21.34,3,0,533.919,1.5327,2,2.691,1.8805,0.8285,0.75,24.545,0.75,waspada
0.0,0.0,0.0,81.83,36.49,0.5,5,0,926.778,0.091,3,0.0,0.0,0.8183,0.75,29.857,0.25,waspada
0.0,0.0,0.0,33.49,21.79,14.44,5,0,577.738,0.1633,2,0.0,0.0,0.3349,0.75,7.299,0.15,aman
64.668,145.604,368.415,71.56,19.86,33.19,3,0,448.272,0.7823,2,64.668,48.5348,0.7156,0.75,14.211,0.2,siaga
0.0,0.0,0.0,96.69,29.61,18.94,5,0,467.13,3.8164,1,0.0,0.0,0.9669,0.85,28.629,0.3,waspada
18.798,29.565,64.318,66.76,6.27,30.23,7,1,534.782,6.4801,0,18.798,9.8552,0.6676,1.0,4.183,0.45,waspada
0.0,0.0,0.0,58.75,18.03,16.8,10,0,425.684,3.3154,1,0.0,0.0,0.5875,0.55,10.595,0.4,waspada
9.963,16.143,62.622,38.31,29.71,2.21,8,1,152.764,4.8298,0,9.963,5.3811,0.3831,0.85,11.382,0.5,waspada
14.37,31.846,100.399,82.06,12.59,22.26,12,0,163.916,3.5616,0,14.37,10.6155,0.8206,0.85,10.328,0.45,waspada
0.0,0.0,0.0,40.22,21.22,5.44,7,1,302.761,2.5124,0,0.0,0.0,0.4022,0.75,8.533,0.3,aman
0.0,0.0,0.0,70.47,21.15,30.66,6,1,439.602,2.0677,0,0.0,0.0,0.7047,1.0,14.904,0.9,aman
1.63,3.279,15.022,89.4,3.59,3.17,12,0,354.441,3.3615,0,1.63,1.093,0.894,0.85,3.205,0.45,waspada
0.0,0.0,0.0,66.02,21.94,9.98,11,0,249.141,4.0976,1,0.0,0.0,0.6602,1.0,14.486,0.1,aman
5.515,9.017,29.566,44.57,33.38,26.67,11,0,416.972,6.379,0,5.515,3.0057,0.4457,0.75,14.876,0.85,aman
3.118,5.061,20.672,70.62,17.42,1.49,3,0,282.986,8.8978,3,3.118,1.6871,0.7062,0.75,12.301,0.45,waspada
11.545,21.807,80.895,40.42,22.19,8.72,4,0,295.289,4.2471,0,11.545,7.2691,0.4042,0.75,8.969,0.65,waspada
0.0,0.0,0.0,69.78,5.92,15.4,4,0,310.665,2.5665,0,0.0,0.0,0.6978,1.0,4.128,0.1,aman
2.208,4.796,16.204,68.12,5.19,22.42,6,1,350.252,2.4616,2,2.208,1.5988,0.6812,1.0,3.538,0.55,aman
18.503,38.561,131.096,72.89,10.5,13.78,5,0,0.0,3.989,2,18.503,12.8537,0.7289,0.85,7.653,0.85,siaga
0.0,0.0,0.0,71.81,27.13,27.91,4,0,121.024,10.2384,2,0.0,0.0,0.7181,1.0,19.482,0.7,aman
0.0,0.0,0.0,32.58,6.76,18.55,5,0,454.393,1.4453,0,0.0,0.0,0.3258,0.85,2.202,0.85,aman
0.0,0.0,0.0,94.48,10.59,6.27,12,0,0.0,2.3446,0,0.0,0.0,0.9448,0.85,10.007,0.9,waspada
0.0,0.0,0.0,60.78,33.09,23.12,9,1,141.338,0.7077,0,0.0,0.0,0.6078,1.0,20.113,0.65,aman
4.929,11.053,36.816,32.84,27.14,21.32,6,1,555.642,5.7105,1,4.929,3.6844,0.3284,1.0,8.911,0.65,aman
0.0,0.0,0.0,85.4,26.73,15.96,11,0,490.401,4.6136,0,0.0,0.0,0.854,0.55,22.823,0.55,waspada
0.0,0.0,0.0,30.53,31.48,34.12,3,0,496.766,6.0788,2,0.0,0.0,0.3053,0.75,9.612,0.6,aman
13.903,29.437,106.057,35.48,31.95,27.79,4,0,415.227,5.6965,1,13.903,9.8125,0.3548,1.0,11.336,0.1,aman
0.905,2.409,10.49,82.06,6.05,14.39,3,0,202.202,1.3285,1,0.905,0.8031,0.8206,0.75,4.964,0.9,waspada
0.0,0.0,0.0,37.88,3.21,22.0,3,0,321.608,2.014,0,0.0,0.0,0.3788,0.85,1.216,0.35,aman
98.101,134.834,282.993,72.67,28.76,12.23,11,0,171.129,3.253,0,98.101,44.9447,0.7267,0.85,20.902,0.35,siaga
0.0,0.0,0.0,30.52,22.83,17.77,11,0,128.496,3.7181,0,0.0,0.0,0.3052,0.75,6.967,0.9,aman
49.952,121.444,409.963,72.98,17.54,26.56,4,0,513.469,2.2131,2,49.952,40.4813,0.7298,0.75,12.797,0.4,siaga
0.0,0.0,0.0,31.23,20.46,34.29,8,1,349.461,2.576,0,0.0,0.0,0.3123,0.85,6.388,0.75,aman
51.415,97.009,206.72,38.21,9.87,17.95,7,1,538.022,0.6464,0,51.415,32.3364,0.3821,0.85,3.77,0.9,waspada
0.0,0.0,0.0,35.85,30.47,34.02,10,0,349.145,2.7829,2,0.0,0.0,0.3585,1.0,10.922,0.6,aman
6.359,15.006,72.772,53.74,11.47,30.88,12,0,110.828,5.5841,1,6.359,5.0021,0.5374,0.15,6.162,0.2,siaga
6.536,12.093,32.017,84.25,19.13,31.65,8,1,415.057,5.5397,0,6.536,4.0309,0.8425,0.55,16.116,0.2,waspada
47.245,97.544,328.08,37.73,14.91,13.69,7,1,416.948,5.16,1,47.245,32.5146,0.3773,0.75,5.626,0.9,siaga
0.0,0.0,0.0,56.75,22.21,4.13,11,0,587.455,5.7933,0,0.0,0.0,0.5675,0.35,12.606,0.6,waspada
0.0,0.0,0.0,32.12,12.07,5.2,4,0,334.867,6.5942,3,0.0,0.0,0.3212,0.85,3.878,0.55,aman
0.0,0.0,0.0,94.5,25.64,27.35,12,0,299.597,1.1915,0,0.0,0.0,0.945,0.35,24.227,0.85,siaga
0.0,0.0,0.0,89.44,11.42,24.13,12,0,336.49,6.4406,1,0.0,0.0,0.8944,0.85,10.211,0.75,waspada
0.0,0.0,0.0,33.05,14.28,16.41,9,1,270.431,0.05,1,0.0,0.0,0.3305,0.75,4.72,0.1,aman
0.0,0.0,0.0,62.19,37.26,25.32,1,0,494.139,2.9888,0,0.0,0.0,0.6219,1.0,23.174,0.8,aman
0.0,0.0,0.0,63.84,17.43,21.6,6,1,393.677,1.7461,0,0.0,0.0,0.6384,1.0,11.13,0.9,aman
72.637,140.074,378.619,44.49,9.72,14.05,3,0,459.847,3.4838,2,72.637,46.6912,0.4449,0.75,4.326,0.25,siaga
0.0,0.0,0.0,34.29,3.89,20.54,3,0,450.074,3.952,0,0.0,0.0,0.3429,0.85,1.333,0.45,aman
2.089,3.991,9.734,59.68,36.71,8.46,11,0,346.893,9.0266,1,2.089,1.3304,0.5968,0.85,21.908,0.6,aman
0.0,0.0,0.0,63.6,6.13,11.49,3,0,513.478,2.2978,0,0.0,0.0,0.636,0.85,3.9,0.4,aman
0.0,0.0,0.0,67.44,18.54,5.25,5,0,327.071,1.0122,1,0.0,0.0,0.6744,1.0,12.5,0.15,aman
7.148,17.121,34.341,87.1,7.18,16.09,2,0,264.226,0.8855,2,7.148,5.7071,0.871,1.0,6.251,0.85,waspada
2.153,3.929,10.838,83.22,23.14,10.38,6,1,245.926,6.4817,2,2.153,1.3095,0.8322,0.75,19.254,0.4,waspada
38.06,76.459,264.297,93.99,26.7,31.43,2,0,180.331,3.8551,0,38.06,25.4863,0.9399,0.75,25.096,0.55,siaga
22.685,52.671,193.707,71.18,3.67,11.44,12,0,582.221,3.4109,0,22.685,17.5569,0.7118,1.0,2.614,0.2,waspada
2.999,8.634,38.676,34.96,26.21,3.63,3,0,422.573,8.5754,0,2.999,2.878,0.3496,1.0,9.166,0.75,aman
0.0,0.0,0.0,77.53,28.31,27.22,12,0,316.03,6.8048,1,0.0,0.0,0.7753,0.75,21.944,0.3,waspada
0.0,0.0,0.0,37.27,27.22,11.53,6,1,358.911,4.7028,2,0.0,0.0,0.3727,1.0,10.144,0.9,aman
22.676,47.314,150.663,42.05,24.09,29.33,12,0,424.564,0.4613,1,22.676,15.7712,0.4205,1.0,10.13,0.5,waspada
0.0,0.0,0.0,97.75,7.54,16.43,7,1,352.254,3.9069,1,0.0,0.0,0.9775,0.55,7.372,0.65,waspada
63.346,132.176,363.52,57.44,18.1,33.99,4,0,217.174,6.0001,0,63.346,44.0587,0.5744,0.75,10.398,0.15,siaga
7.576,19.725,63.61,86.8,31.22,10.7,5,0,331.143,5.256,2,7.576,6.575,0.868,1.0,27.102,0.3,waspada
0.0,0.0,0.0,33.47,37.75,33.67,11,0,378.168,4.1705,2,0.0,0.0,0.3347,1.0,12.636,0.5,aman
0.0,0.0,0.0,50.74,37.15,25.87,11,0,474.129,7.2361,0,0.0,0.0,0.5074,1.0,18.849,0.9,aman
0.0,0.0,0.0,74.63,33.25,9.79,5,0,488.059,2.3161,0,0.0,0.0,0.7463,0.85,24.812,0.85,waspada
0.0,0.0,0.0,46.34,25.31,19.49,2,0,458.482,5.3416,1,0.0,0.0,0.4634,0.85,11.727,0.8,aman
1.388,2.224,9.952,40.87,23.97,26.21,12,0,540.944,3.9096,2,1.388,0.7415,0.4087,0.85,9.796,0.7,aman
0.0,0.0,0.0,65.33,16.01,21.69,2,0,409.828,3.9584,2,0.0,0.0,0.6533,1.0,10.461,0.9,aman
0.0,0.0,0.0,48.65,15.63,16.82,12,0,198.063,7.1982,1,0.0,0.0,0.4865,0.75,7.602,0.75,waspada
6.967,11.58,29.706,42.09,19.31,9.25,9,1,120.756,1.4962,1,6.967,3.8599,0.4209,1.0,8.126,0.1,waspada
3.378,8.88,24.046,66.64,12.89,13.39,3,0,43.555,6.6101,0,3.378,2.96,0.6664,0.75,8.591,0.85,waspada
5.775,15.747,62.008,61.77,13.12,1.21,6,1,423.024,4.3652,2,5.775,5.2489,0.6177,0.85,8.102,0.5,waspada
0.529,1.265,5.974,74.62,24.65,10.64,5,0,513.872,3.9939,1,0.529,0.4217,0.7462,1.0,18.39,0.35,aman
7.557,16.488,43.828,42.23,35.89,24.38,10,0,546.428,8.6735,0,7.557,5.4959,0.4223,0.85,15.156,0.6,aman
3.046,8.385,30.164,68.43,22.2,1.43,3,0,349.669,5.6708,0,3.046,2.7949,0.6843,0.35,15.191,0.15,waspada
0.0,0.0,0.0,41.21,27.32,13.19,11,0,284.523,0.05,2,0.0,0.0,0.4121,0.75,11.257,0.75,aman
0.0,0.0,0.0,54.02,32.6,0.22,12,0,357.478,7.134,0,0.0,0.0,0.5402,1.0,17.612,0.85,aman
11.269,24.849,66.468,66.12,36.33,3.92,1,0,0.0,3.0079,2,11.269,8.2831,0.6612,0.85,24.024,0.2,waspada
0.0,0.0,0.0,69.67,17.57,6.42,11,0,479.594,3.6372,0,0.0,0.0,0.6967,0.85,12.244,0.9,aman
0.0,0.0,0.0,47.47,11.36,9.89,8,1,233.946,5.3729,0,0.0,0.0,0.4747,0.75,5.395,0.35,aman
118.677,155.072,359.566,37.27,22.53,17.88,11,0,524.953,7.8213,0,118.677,51.6907,0.3727,0.85,8.395,0.75,waspada
0.0,0.0,0.0,31.06,34.31,27.16,12,0,697.802,0.05,0,0.0,0.0,0.3106,0.85,10.657,0.25,aman
5.344,11.107,34.726,75.56,3.31,14.52,2,0,276.519,0.3625,2,5.344,3.7022,0.7556,0.85,2.5,0.9,waspada
0.0,0.0,0.0,56.6,28.44,18.09,11,0,411.876,6.5904,0,0.0,0.0,0.566,0.75,16.099,0.9,aman
0.0,0.0,0.0,72.81,10.7,29.41,9,1,432.06,4.9051,1,0.0,0.0,0.7281,1.0,7.794,0.45,aman
0.0,0.0,0.0,33.13,7.03,25.0,8,1,164.77,6.7577,2,0.0,0.0,0.3313,0.75,2.329,0.5,aman
15.213,33.905,78.944,76.27,11.38,33.33,9,1,576.214,3.4962,1,15.213,11.3018,0.7627,0.75,8.683,0.4,waspada
0.0,0.0,0.0,45.44,30.21,30.37,7,1,464.763,4.0716,1,0.0,0.0,0.4544,0.85,13.727,0.7,aman
6.715,15.879,62.366,96.81,20.76,22.64,1,0,171.865,3.6975,0,6.715,5.2929,0.9681,0.85,20.099,0.2,waspada
6.016,10.827,27.245,92.49,10.85,4.55,3,0,458.149,7.8963,1,6.016,3.609,0.9249,0.85,10.038,0.4,waspada
56.393,87.001,242.949,30.46,3.01,30.96,1,0,265.932,3.4609,0,56.393,29.0003,0.3046,0.85,0.916,0.25,waspada
0.0,0.0,0.0,78.8,31.72,11.08,12,0,149.297,0.8476,0,0.0,0.0,0.788,1.0,24.992,0.85,waspada
7.482,20.883,83.024,92.15,11.19,3.59,4,0,36.921,1.6032,2,7.482,6.961,0.9215,1.0,10.311,0.25,waspada
14.716,33.901,131.223,62.47,27.25,0.3,6,1,258.244,9.217,0,14.716,11.3002,0.6247,1.0,17.022,0.8,waspada
15.04,33.262,90.453,46.4,16.36,3.74,9,1,481.058,3.1459,1,15.04,11.0873,0.464,0.85,7.591,0.15,waspada
0.0,0.0,0.0,78.54,31.9,14.31,7,1,160.943,4.4649,1,0.0,0.0,0.7854,0.75,25.055,0.7,waspada
0.748,1.489,6.454,74.09,12.91,31.55,1,0,387.503,4.029,1,0.748,0.4962,0.7409,0.85,9.568,0.75,waspada
0.0,0.0,0.0,69.34,8.72,25.43,7,1,158.973,4.1326,0,0.0,0.0,0.6934,0.75,6.05,0.6,waspada
4.684,9.614,28.16,38.42,34.23,3.15,10,0,510.038,1.6564,0,4.684,3.2047,0.3842,1.0,13.152,0.15,aman
1.921,2.919,6.943,81.89,3.03,3.68,12,0,563.435,7.2509,0,1.921,0.973,0.8189,0.85,2.485,0.55,waspada
0.0,0.0,0.0,42.68,29.59,22.64,11,0,423.265,6.1797,0,0.0,0.0,0.4268,1.0,12.628,0.7,aman
0.0,0.0,0.0,39.2,37.78,11.7,10,0,469.009,3.3433,0,0.0,0.0,0.392,0.85,14.811,0.3,aman
0.747,1.319,6.342,80.12,36.04,3.49,9,1,275.424,2.0692,1,0.747,0.4396,0.8012,0.75,28.872,0.65,waspada
7.34,12.123,28.368,89.99,37.38,28.63,11,0,549.339,3.3511,2,7.34,4.0409,0.8999,1.0,33.641,0.7,waspada
3.479,9.193,32.037,79.92,34.94,9.84,3,0,367.056,3.2413,1,3.479,3.0643,0.7992,0.85,27.926,0.15,waspada
0.0,0.0,0.0,66.37,16.4,34.69,7,1,390.646,2.9422,2,0.0,0.0,0.6637,0.85,10.883,0.5,aman
0.0,0.0,0.0,53.49,36.3,32.03,9,1,370.13,6.6607,1,0.0,0.0,0.5349,0.85,19.42,0.8,aman
0.0,0.0,0.0,44.41,36.09,10.08,12,0,257.478,0.1543,0,0.0,0.0,0.4441,0.75,16.028,0.8,waspada
0.0,0.0,0.0,37.56,35.59,1.27,3,0,353.854,4.6688,0,0.0,0.0,0.3756,0.75,13.369,0.7,aman
0.0,0.0,0.0,58.75,27.87,4.41,9,1,452.607,0.5454,1,0.0,0.0,0.5875,0.85,16.373,0.85,waspada
19.959,32.694,66.743,33.47,25.24,26.4,12,0,496.063,4.256,2,19.959,10.8979,0.3347,1.0,8.446,0.7,aman
0.0,0.0,0.0,39.89,36.63,10.46,8,1,201.292,0.05,2,0.0,0.0,0.3989,0.85,14.609,0.65,aman
0.0,0.0,0.0,38.74,22.12,2.6,6,1,423.38,8.5275,1,0.0,0.0,0.3874,1.0,8.57,0.5,aman
5.412,15.214,69.075,39.64,30.3,9.39,3,0,308.867,4.8656,0,5.412,5.0715,0.3964,1.0,12.012,0.35,aman
101.635,136.877,275.087,64.73,30.21,12.09,6,1,347.471,2.5159,1,101.635,45.6258,0.6473,1.0,19.556,0.85,siaga
0.0,0.0,0.0,61.62,5.11,17.6,7,1,285.595,4.5737,2,0.0,0.0,0.6162,0.85,3.146,0.45,aman
0.0,0.0,0.0,65.73,17.13,30.66,5,0,399.339,5.1733,0,0.0,0.0,0.6573,0.55,11.262,0.25,waspada
0.0,0.0,0.0,83.97,16.3,30.09,8,1,715.121,4.0168,2,0.0,0.0,0.8397,0.75,13.688,0.25,waspada
5.093,11.963,51.216,84.69,23.92,34.66,2,0,305.206,8.2051,1,5.093,3.9877,0.8469,1.0,20.263,0.9,waspada
0.0,0.0,0.0,30.08,28.23,33.7,8,1,321.458,9.6302,2,0.0,0.0,0.3008,0.75,8.493,0.5,aman
6.135,13.909,55.02,40.12,16.87,15.64,12,0,375.208,2.5542,0,6.135,4.6364,0.4012,1.0,6.77,0.75,aman
0.0,0.0,0.0,36.63,12.04,1.85,10,0,797.573,10.2794,0,0.0,0.0,0.3663,0.85,4.411,0.55,aman
12.046,20.247,47.877,52.16,16.35,18.54,8,1,429.624,2.6191,3,12.046,6.749,0.5216,0.55,8.53,0.75,waspada
3.928,10.782,33.356,42.5,31.67,25.4,11,0,128.106,5.1799,1,3.928,3.594,0.425,0.75,13.458,0.45,waspada
4.312,10.397,36.065,67.65,24.65,6.39,11,0,317.078,4.1317,1,4.312,3.4655,0.6765,0.75,16.676,0.1,waspada
6.337,14.94,31.83,54.96,14.76,26.73,8,1,357.137,3.7419,1,6.337,4.98,0.5496,0.75,8.114,0.2,waspada
0.0,0.0,0.0,87.01,27.17,17.41,8,1,519.797,7.1752,2,0.0,0.0,0.8701,1.0,23.642,0.5,aman
0.0,0.0,0.0,34.94,27.84,18.26,8,1,265.704,0.05,3,0.0,0.0,0.3494,0.85,9.728,0.85,aman
5.577,9.399,42.902,49.3,18.36,11.67,4,0,351.992,5.3593,1,5.577,3.133,0.493,0.55,9.05,0.9,waspada
0.0,0.0,0.0,66.35,26.54,8.23,9,1,27.697,0.1761,0,0.0,0.0,0.6635,0.75,17.611,0.5,waspada
19.763,47.152,118.32,87.2,36.89,14.23,12,0,219.314,2.1537,2,19.763,15.7174,0.872,0.85,32.164,0.5,siaga
1.805,2.768,7.967,40.36,4.75,24.03,11,0,433.142,0.05,1,1.805,0.9227,0.4036,0.75,1.918,0.15,aman
0.0,0.0,0.0,64.46,29.92,17.79,9,1,94.789,1.1948,3,0.0,0.0,0.6446,1.0,19.285,0.75,waspada
4.721,10.445,25.639,50.03,22.7,20.86,11,0,360.708,6.3065,1,4.721,3.4816,0.5003,0.75,11.359,0.5,aman
0.0,0.0,0.0,55.3,13.15,13.21,11,0,166.037,7.0955,2,0.0,0.0,0.553,0.85,7.27,0.65,waspada
101.945,142.654,230.818,78.27,30.86,34.44,4,0,654.862,4.9491,0,101.945,47.5515,0.7827,1.0,24.152,0.7,siaga
0.0,0.0,0.0,51.34,14.46,27.17,10,0,74.261,0.4854,0,0.0,0.0,0.5134,0.85,7.424,0.65,waspada
49.181,80.525,176.717,60.64,28.57,12.21,10,0,216.981,3.2895,2,49.181,26.8417,0.6064,0.85,17.324,0.5,siaga
27.193,59.492,150.607,58.62,24.54,24.66,11,0,299.054,3.865,1,27.193,19.8306,0.5862,1.0,14.385,0.15,waspada
0.0,0.0,0.0,54.15,9.23,28.68,10,0,501.18,7.0205,1,0.0,0.0,0.5415,1.0,4.998,0.1,aman
0.0,0.0,0.0,68.87,32.24,9.37,3,0,374.575,8.0141,3,0.0,0.0,0.6887,1.0,22.202,0.2,aman
3.184,5.758,20.256,65.93,32.12,1.02,10,0,172.676,6.0314,1,3.184,1.9194,0.6593,0.85,21.177,0.1,aman
118.5,151.66,353.894,81.27,6.7,32.89,7,1,238.616,0.05,0,118.5,50.5535,0.8127,1.0,5.443,0.4,siaga
0.0,0.0,0.0,31.39,14.25,13.94,10,0,304.442,6.3996,0,0.0,0.0,0.3139,0.75,4.473,0.3,aman
0.0,0.0,0.0,82.52,9.54,10.27,6,1,86.424,2.8324,0,0.0,0.0,0.8252,0.85,7.871,0.35,waspada
3.896,7.547,33.042,91.23,19.39,26.58,4,0,208.76,0.9202,0,3.896,2.5156,0.9123,0.55,17.694,0.45,waspada
7.635,18.378,77.489,95.21,30.56,33.86,4,0,641.981,5.6319,3,7.635,6.1259,0.9521,1.0,29.097,0.3,waspada
28.794,59.602,132.069,59.15,22.81,13.04,8,1,389.727,6.2331,1,28.794,19.8672,0.5915,0.75,13.492,0.35,waspada
0.0,0.0,0.0,51.98,37.07,34.28,1,0,84.812,8.6052,0,0.0,0.0,0.5198,0.75,19.265,0.7,waspada
14.5,26.503,79.584,84.75,29.49,34.92,11,0,450.45,4.4454,1,14.5,8.8343,0.8475,0.55,24.989,0.75,waspada
0.0,0.0,0.0,34.6,24.07,25.63,1,0,379.382,3.1266,3,0.0,0.0,0.346,1.0,8.331,0.2,aman
46.775,70.819,142.393,92.29,28.22,32.43,2,0,329.288,2.2206,3,46.775,23.6063,0.9229,1.0,26.039,0.15,siaga
0.0,0.0,0.0,55.61,34.52,4.06,10,0,341.075,2.2548,3,0.0,0.0,0.5561,0.85,19.194,0.15,aman
0.0,0.0,0.0,71.59,5.57,6.31,12,0,335.256,4.4498,1,0.0,0.0,0.7159,0.85,3.984,0.6,waspada
3.226,5.596,13.921,76.67,12.78,29.02,1,0,325.863,1.929,1,3.226,1.8653,0.7667,0.35,9.795,0.45,waspada
127.484,218.589,368.423,71.7,24.13,29.09,2,0,345.187,5.5352,1,127.484,72.8629,0.717,0.75,17.3,0.8,siaga
70.141,146.831,317.709,74.52,7.62,8.5,10,0,338.037,1.4991,0,70.141,48.9438,0.7452,1.0,5.677,0.2,siaga
1.774,3.299,14.586,96.96,18.13,26.25,2,0,277.01,9.4348,1,1.774,1.0996,0.9696,1.0,17.582,0.15,waspada
0.0,0.0,0.0,58.49,27.23,6.03,9,1,490.751,5.664,1,0.0,0.0,0.5849,0.55,15.929,0.7,waspada
5.908,9.013,25.035,45.86,29.53,3.86,3,0,25.862,5.7547,1,5.908,3.0045,0.4586,1.0,13.542,0.25,aman
0.0,0.0,0.0,91.94,19.87,15.19,4,0,302.726,3.9478,2,0.0,0.0,0.9194,1.0,18.266,0.75,waspada
1.575,3.381,14.215,86.5,33.85,8.54,12,0,146.354,0.05,0,1.575,1.1271,0.865,0.85,29.277,0.55,waspada
22.594,50.078,139.431,56.68,35.98,14.01,4,0,128.779,6.751,1,22.594,16.6925,0.5668,0.75,20.395,0.15,waspada
1.57,2.377,7.773,32.92,31.83,23.99,11,0,404.339,6.0486,0,1.57,0.7923,0.3292,0.85,10.478,0.45,aman
113.356,203.166,507.39,37.32,20.1,6.83,11,0,582.456,2.0148,1,113.356,67.7219,0.3732,1.0,7.5,0.55,waspada
0.0,0.0,0.0,35.52,33.16,30.63,3,0,436.768,6.7992,0,0.0,0.0,0.3552,0.85,11.78,0.7,aman
20.773,50.618,158.927,86.15,17.8,0.17,3,0,372.167,5.5748,2,20.773,16.8726,0.8615,0.75,15.336,0.4,waspada
12.331,21.192,82.619,36.06,27.4,22.65,11,0,279.763,0.8184,1,12.331,7.0639,0.3606,1.0,9.88,0.5,waspada
107.464,209.713,328.466,31.68,11.43,18.44,7,1,364.349,0.05,3,107.464,69.9043,0.3168,0.85,3.62,0.55,siaga
8.083,12.826,48.297,32.37,6.5,24.3,7,1,411.762,10.855,1,8.083,4.2752,0.3237,0.75,2.103,0.4,aman
0.0,0.0,0.0,84.1,21.55,25.53,7,1,468.895,0.0754,0,0.0,0.0,0.841,0.75,18.126,0.2,waspada
7.266,11.715,48.335,44.64,35.47,25.32,10,0,156.288,4.0525,1,7.266,3.9049,0.4464,0.85,15.835,0.8,waspada
7.097,13.393,39.36,37.8,16.04,31.88,7,1,224.169,5.3022,1,7.097,4.4642,0.378,1.0,6.062,0.85,aman
0.0,0.0,0.0,31.33,7.43,34.79,10,0,207.562,4.0468,2,0.0,0.0,0.3133,1.0,2.329,0.75,aman
0.0,0.0,0.0,62.94,13.03,23.29,1,0,354.703,5.9216,1,0.0,0.0,0.6294,1.0,8.199,0.15,aman
0.0,0.0,0.0,69.84,20.64,10.32,2,0,528.257,1.166,2,0.0,0.0,0.6984,1.0,14.419,0.75,waspada
0.0,0.0,0.0,59.66,31.62,3.1,5,0,476.084,4.9411,2,0.0,0.0,0.5966,0.85,18.863,0.5,aman
14.591,24.512,56.57,90.58,34.27,11.37,8,1,167.086,3.6661,0,14.591,8.1707,0.9058,1.0,31.045,0.1,waspada
39.391,62.166,156.844,76.9,34.58,3.33,11,0,210.473,2.1591,0,39.391,20.7221,0.769,1.0,26.588,0.6,siaga
1.275,1.948,8.953,70.36,13.3,21.4,6,1,28.025,1.4547,1,1.275,0.6495,0.7036,0.55,9.357,0.8,waspada
3.713,6.887,25.031,85.56,37.88,11.16,9,1,249.27,6.4847,0,3.713,2.2958,0.8556,0.55,32.412,0.5,waspada
18.781,28.812,101.401,95.86,5.93,21.07,12,0,363.274,2.2826,0,18.781,9.604,0.9586,1.0,5.681,0.6,waspada
3.305,5.692,22.392,85.59,32.0,16.29,1,0,250.214,7.4709,0,3.305,1.8974,0.8559,1.0,27.389,0.7,waspada
0.0,0.0,0.0,61.57,8.79,16.47,12,0,415.614,0.4551,1,0.0,0.0,0.6157,0.35,5.411,0.6,waspada
2.543,5.16,19.127,52.48,29.28,25.33,11,0,76.873,4.073,2,2.543,1.7201,0.5248,1.0,15.364,0.3,aman
0.0,0.0,0.0,45.13,27.92,9.63,8,1,0.0,0.2355,3,0.0,0.0,0.4513,0.75,12.6,0.25,waspada
0.0,0.0,0.0,47.81,37.67,6.46,11,0,399.721,4.01,0,0.0,0.0,0.4781,1.0,18.01,0.2,aman
0.821,1.246,2.808,69.78,2.62,9.52,12,0,313.073,8.7616,0,0.821,0.4153,0.6978,0.75,1.83,0.25,waspada
21.465,33.938,75.569,81.56,34.01,1.69,2,0,565.244,2.5074,0,21.465,11.3125,0.8156,1.0,27.735,0.85,waspada
0.0,0.0,0.0,43.32,8.03,23.57,2,0,578.085,3.2828,2,0.0,0.0,0.4332,0.75,3.478,0.85,aman
